"order_id","product_id","add_to_cart_order","reordered"
2999709,33745,27,1
3000742,16428,1,1
3000742,47119,2,1
3000742,20785,3,0
3000742,43422,4,1
3000742,44494,5,0
3000742,41618,6,0
3000742,39228,7,0
3000742,9124,8,0
3000742,34214,9,0
3000742,37687,10,0
3000942,38154,1,1
3000942,29642,2,1
3000942,1398,3,0
3000942,45511,4,0
3000942,13911,5,0
3000942,43892,6,0
3000942,26754,7,0
3000942,21883,8,0
3000942,45190,9,1
3000942,1382,10,0
3000942,196,11,1
3000942,29503,12,0
3000942,32553,13,0
3000942,43903,14,0
3000942,8953,15,0
3000942,1217,16,0
3000942,28647,17,1
3000942,27163,18,0
3000942,449,19,1
3000942,31778,20,1
3000942,44548,21,1
3001324,15182,1,0
3001324,21910,2,0
3002254,38684,1,1
3002254,4799,2,0
3002254,13176,3,1
3002254,46802,4,1
3002254,14084,5,1
3002254,3583,6,1
3002254,29926,7,1
3002254,28553,8,1
3002254,16291,9,1
3002254,5818,10,1
3002254,25931,11,1
3004064,30450,1,0
3004064,13424,2,0
3004064,30827,3,0
3004064,45683,4,0
3004349,7781,1,1
3004349,24186,2,1
3004349,43951,3,1
3004349,14283,4,1
3004349,10070,5,0
3004349,21333,6,0
3004349,26349,7,0
3006746,4957,1,1
3006746,33754,2,1
3006746,27086,3,1
3006746,23645,4,1
3006746,21903,5,1
3006746,18599,6,0
3006746,20574,7,1
3008843,6750,1,0
3008843,42701,2,0
3008843,27690,3,0
3008843,45646,4,0
3008843,25472,5,0
3008843,16290,6,0
3008843,29944,7,0
3008843,24231,8,0
3008843,46650,9,0
3008843,27744,10,0
3008843,33672,11,0
3008843,4193,12,0
3008843,8594,13,0
3008843,24852,14,0
3008843,46667,15,0
3008843,21938,16,0
3008843,4799,17,0
3008843,36550,18,0
3008843,26384,19,0
3008843,17948,20,0
3008843,44632,21,0
3008843,40604,22,0
3008843,31343,23,0
3008843,33754,24,0
3008843,3952,25,0
3008843,24563,26,0
3008843,28199,27,0
3008843,34217,28,0
3010265,24964,1,1
3010265,49235,2,1
3010265,4451,3,1
3010265,4796,4,1
3010265,33768,5,1
3011261,30339,1,1
3011261,39657,2,0
3011261,43154,3,1
3011261,12427,4,1
3011261,41400,5,0
3011413,26384,1,1
3011413,6873,2,0
3011413,5456,3,1
3011413,47766,4,1
3011413,34214,5,0
3011413,4428,6,0
3011413,22293,7,1
3011413,1476,8,1
3011413,24221,9,1
3011413,8053,10,0
3012770,15782,1,0
3012770,14348,2,0
3013026,49141,1,1
3013026,4920,2,0
3013026,13237,3,0
3013026,45815,4,0
3013026,19020,5,0
3013026,9076,6,0
3013026,40545,7,0
3013026,31338,8,0
3013026,31268,9,0
3013026,3873,10,0
3013026,9387,11,1
3013026,14897,12,0
3013026,32710,13,0
3013103,44632,1,1
3013103,39408,2,1
3013103,13176,3,1
3013103,5707,4,1
3013103,2067,5,1
3013103,46378,6,0
3013193,29668,1,1
3013193,24830,2,1
3013193,25013,3,1
3013460,8277,1,0
3013460,46676,2,1
3013460,33754,3,1
3013460,24852,4,0
3013460,27086,5,1
3013460,33919,6,1
3013460,43122,7,1
3013460,35221,8,1
3013460,24954,9,1
3013460,4957,10,1
3014425,47626,1,0
3016456,28515,1,1
3016456,5077,2,0
3016456,44085,3,1
3016456,44457,4,0
3016456,49222,5,1
3016456,9252,6,0
3016456,5923,7,0
3016456,39993,8,1
3016456,32877,9,1
3016456,16953,10,1
3016456,27196,11,0
3016456,31331,12,1
3016456,10159,13,0
3016456,4942,14,1
3016456,7601,15,0
3016456,35234,16,0
3016456,27966,17,0
3016456,22034,18,0
3016456,22247,19,0
3016456,39812,20,0
3016456,18135,21,0
3016456,32710,22,1
3016456,47734,23,0
3016456,48038,24,0
3016456,15290,25,0
3016456,47890,26,0
3016456,14992,27,0
3016456,11636,28,0
3016456,31681,29,0
3016456,27850,30,0
3016456,34052,31,0
3016456,18290,32,0
3016456,38782,33,0
3016456,18226,34,0
3018187,15976,1,0
3018187,37940,2,1
3018187,46023,3,1
3018187,20156,4,1
3018187,40920,5,1
3018187,10054,6,0
3018187,23909,7,1
3018187,27117,8,1
3018187,40411,9,0
3018187,8151,10,0
3018187,37838,11,0
3018187,8635,12,1
3019622,21349,1,1
3019622,22120,2,1
3019622,2120,3,1
3019622,10607,4,0
3019622,37606,5,0
3019622,46088,6,1
3019622,18561,7,1
3019739,13424,1,0
3019739,9387,2,1
3019739,39657,3,0
3020450,24852,1,1
3020450,41787,2,1
3020450,44795,3,1
3020450,28204,4,1
3020450,46906,5,1
3020450,4920,6,1
3022790,41658,1,1
3022790,47766,2,1
3022790,6489,3,1
3022790,21137,4,1
3022790,22935,5,1
3022790,48679,6,0
3022790,29487,7,0
3023097,20876,1,1
3023097,48933,2,1
3023097,8519,3,1
3023097,8542,4,1
3023097,13116,5,1
3023097,34024,6,1
3023097,30747,7,1
3023097,28610,8,1
3023097,196,9,1
3023097,41406,10,1
3023097,4791,11,1
3023097,9170,12,1
3023097,44788,13,1
3023097,3664,14,1
3023097,18906,15,1
3023097,29778,16,1
3023097,36307,17,0
3023097,14233,18,1
3023097,18778,19,0
3023728,18534,1,0
3023728,19368,2,1
3023728,35664,3,0
3023728,10833,4,0
3023728,4920,5,1
3023728,12894,6,1
3023728,49079,7,0
3023728,7131,8,0
3023728,45221,9,0
3023728,3358,10,1
3024700,37208,1,1
3024700,41774,2,1
3024700,42234,3,1
3024700,25718,4,1
3024700,24799,5,1
3024700,36865,6,1
3024700,14870,7,1
3024700,28465,8,1
3024700,43662,9,1
3024700,22124,10,1
3024700,24954,11,1
3024700,33754,12,1
3024700,4957,13,0
3024700,40386,14,0
3024700,23211,15,1
3024700,17355,16,0
3024700,32747,17,1
3024700,27086,18,1
3024700,24852,19,1
3024700,28199,20,1
3024700,9387,21,1
3024700,39408,22,0
3025761,36431,1,1
3025761,25341,2,1
3025761,37478,3,0
3025761,23888,4,1
3026578,24852,1,1
3026578,20561,2,1
3026578,34024,3,1
3026578,41453,4,1
3026578,34386,5,1
3026578,15860,6,1
3026578,8012,7,1
3026578,4034,8,1
3026578,24458,9,0
3026578,260,10,1
3026578,13255,11,0
3026578,17615,12,0
3026578,41885,13,0
3026578,21333,14,0
3026738,29615,1,0
3026738,17600,2,0
3026738,25623,3,0
3026738,47357,4,0
3026738,13194,5,0
3026738,24852,6,0
3026738,3856,7,0
3026738,25844,8,0
3026738,21793,9,0
3026738,37354,10,0
3026738,34055,11,0
3027090,47734,1,0
3027090,34466,2,1
3027090,18531,3,0
3027090,29926,4,1
3027090,23383,5,1
3027090,44632,6,1
3027090,22935,7,1
3027090,47626,8,1
3027090,4942,9,1
3027090,47766,10,1
3027090,17526,11,1
3027165,40348,1,0
3027165,5727,2,1
3027165,30169,3,1
3027165,18523,4,1
3027165,18926,5,1
3027165,23537,6,0
3027165,16987,7,1
3027165,22890,8,0
3027531,10749,1,1
3027531,32131,2,0
3027531,22935,3,1
3027531,41610,4,0
3027531,47626,5,1
3027531,34126,6,1
3027531,27966,7,1
3027531,26604,8,0
3027531,20995,9,1
3027531,19660,10,1
3027531,26914,11,0
3027531,38452,12,1
3027531,14010,13,1
3027531,42445,14,1
3028039,46562,1,1
3028039,16732,2,1
3028039,40939,3,0
3028303,29589,1,0
3028303,8358,2,0
3028303,27336,3,0
3028303,4487,4,0
3028303,47766,5,0
3028303,14277,6,0
3028303,535,7,0
3030789,22151,1,1
3030789,27966,2,0
3030789,21288,3,0
3030789,20015,4,0
3030789,38739,5,0
3031865,4421,1,0
3031865,40228,2,0
3031865,25691,3,1
3031865,24852,4,1
3031865,2770,5,1
3031865,27307,6,1
3031865,1616,7,1
3031865,27360,8,1
3031865,26528,9,1
3031865,222,10,1
3031865,23082,11,1
3031865,33364,12,1
3031865,28465,13,1
3031865,12508,14,1
3031865,49235,15,1
3031865,8138,16,1
3031865,20654,17,1
3031865,14668,18,0
3031865,23046,19,1
3031865,26505,20,1
3031865,16797,21,1
3031865,37213,22,1
3031865,41178,23,1
3031865,39411,24,1
3031865,13535,25,1
3031865,41844,26,1
3031865,7353,27,1
3031865,44697,28,0
3031865,13587,29,0
3031865,21133,30,0
3031865,21694,31,0
3032671,24639,1,1
3032671,39807,2,1
3034229,16797,1,1
3034639,36127,1,1
3034639,22247,2,1
3034639,39275,3,1
3034639,47766,4,1
3034639,21938,5,0
3034639,10749,6,0
3034639,21903,7,1
3034639,39121,8,1
3034639,20608,9,0
3035332,10814,1,1
3035332,26131,2,1
3035332,32655,3,1
3035332,49174,4,0
3035332,30639,5,1
3035332,8952,6,0
3035332,46812,7,0
3035332,26717,8,0
3037618,28589,1,0
3037618,33255,2,0
3037618,45664,3,0
3037618,7736,4,0
3037618,44075,5,0
3037618,21731,6,1
3037618,30989,7,0
3037618,4699,8,0
3037618,48572,9,0
3037618,11001,10,0
3037618,8729,11,0
3037618,36136,12,0
3037618,30751,13,0
3037618,47626,14,1
3037618,28913,15,0
3037618,26209,16,0
3037618,46331,17,0
3037618,3481,18,1
3038840,5127,1,0
3042581,39921,1,1
3042581,13176,2,1
3042581,8732,3,1
3042581,47626,4,1
3042581,16797,5,1
3042581,49683,6,1
3042581,41950,7,1
3042581,32684,8,1
3042581,27248,9,1
3042581,28204,10,1
3042581,32211,11,0
3042581,26348,12,1
3042581,39594,13,1
3042581,25153,14,1
3042581,33548,15,1
3042581,20915,16,1
3042581,30696,17,1
3042581,12894,18,1
3042581,44245,19,1
3042581,24184,20,1
3042581,23760,21,1
3042581,38483,22,1
3042581,5586,23,0
3042581,47409,24,0
3042581,13203,25,0
3042581,41873,26,0
3042581,12086,27,0
3042581,8366,28,0
3042581,35262,29,0
3042581,18986,30,0
3042581,19340,31,0
3042581,38453,32,0
3042581,41195,33,0
3042581,24701,34,0
3042581,13841,35,0
3042581,33095,36,0
3042581,42081,37,0
3042581,33041,38,0
3042581,44142,39,0
3042581,38862,40,0
3042581,14287,41,0
3042581,22952,42,0
3044565,23315,1,1
3044565,46820,2,1
3044565,9964,3,1
3044565,13045,4,1
3044565,19057,5,1
3044565,44054,6,1
3044565,8174,7,1
3044565,34243,8,1
3044565,27521,9,1
3044565,45774,10,1
3044565,34658,11,1
3044565,26940,12,1
3044565,18288,13,1
3044565,38164,14,1
3044565,21137,15,1
3044565,41009,16,1
3044565,48625,17,1
3044565,15740,18,1
3044565,6360,19,0
3044565,16830,20,1
3044565,6798,21,1
3044565,47882,22,1
3044565,18499,23,0
3044565,33380,24,1
3044565,17438,25,0
3044565,9169,26,0
3044565,28058,27,0
3044565,29662,28,1
3047507,20540,1,0
3047507,5552,2,1
3047507,41319,3,1
3047507,2757,4,1
3047507,40348,5,1
3047507,39351,6,1
3047507,9762,7,1
3047507,32030,8,1
3047507,43154,9,1
3047507,43115,10,1
3047507,2732,11,1
3047507,35030,12,1
3047507,18713,13,1
3047507,12668,14,1
3047507,7628,15,1
3047507,15290,16,1
3047507,20114,17,1
3047507,45066,18,1
3047507,45007,19,1
3047507,42987,20,0
3047507,22275,21,0
3047507,34327,22,0
3047507,34969,23,1
3047507,44142,24,1
3047507,30221,25,0
3047507,23011,26,1
3047507,28740,27,1
3047507,39041,28,0
3047507,15217,29,0
3049499,1940,1,0
3049499,42828,2,0
3049499,26756,3,0
3049499,7381,4,0
3049499,37141,5,0
3049499,47766,6,0
3049499,7677,7,0
3049499,4957,8,0
3049499,33754,9,0
3049499,33787,10,0
3049499,1559,11,0
3049499,46667,12,0
3049499,1408,13,0
3049499,12157,14,0
3049499,47626,15,0
3049691,13176,1,0
3049691,25340,2,0
3049691,19816,3,0
3049691,10527,4,0
3049691,13249,5,0
3049691,38689,6,0
3049691,30233,7,0
3049691,781,8,0
3049691,31343,9,0
3049691,18234,10,0
3049691,47209,11,0
3049691,46584,12,0
3049691,46906,13,0
3050069,40332,1,0
3050069,20362,2,0
3050069,48364,3,0
3050069,19468,4,0
3050069,16965,5,0
3050069,43389,6,0
3050069,6187,7,0
3050069,4138,8,0
3052066,13176,1,1
3052066,44987,2,0
3052066,46979,3,0
3052066,45007,4,1
3052066,10749,5,1
3052066,13740,6,0
3052066,4960,7,1
3052066,36506,8,0
3052066,30901,9,0
3053049,26486,1,1
3053049,6347,2,1
3053049,46325,3,1
3053447,18229,1,1
3053447,13176,2,1
3053447,37276,3,1
3053447,38164,4,1
3053447,37810,5,0
3053447,27086,6,1
3053447,18362,7,1
3053447,17281,8,1
3053447,21739,9,1
3053447,13870,10,0
3053447,21616,11,1
3054478,18709,1,1
3054478,15653,2,1
3054478,24713,3,1
3054478,20919,4,1
3054478,44457,5,1
3054478,39582,6,0
3054478,40621,7,0
3054478,15235,8,0
3054766,43394,1,1
3054766,2086,2,0
3054766,33000,3,1
3054766,49683,4,1
3054766,40836,5,0
3054766,28842,6,0
3055377,21616,1,0
3055377,44632,2,0
3055377,24852,3,0
3055377,18362,4,1
3055608,29886,1,0
3055608,31964,2,0
3055608,46953,3,0
3055608,48454,4,0
3055608,29577,5,0
3055608,37609,6,0
3055608,26286,7,0
3055608,38747,8,0
3055608,42998,9,0
3055631,32650,1,1
3058692,14999,1,1
3058692,14875,2,1
3058692,48163,3,0
3058692,40219,4,1
3058692,33234,5,0
3058692,277,6,1
3058692,26665,7,0
3058692,15424,8,0
3059207,9133,1,0
3059207,48395,2,0
3059207,13838,3,1
3059207,42701,4,1
3059207,45007,5,1
3059207,27845,6,1
3059207,35535,7,1
3059207,19678,8,1
3059207,12409,9,0
3059207,26369,10,1
3059207,22947,11,1
3059207,41805,12,1
3059207,24964,13,1
3059207,19508,14,1
3059835,8480,1,1
3059835,8219,2,0
3059835,17905,3,0
3059835,49652,4,0
3059835,46720,5,0
3059835,18382,6,0
3059835,45282,7,0
3060231,17461,1,1
3060231,45946,2,1
3060231,49235,3,1
3060231,14129,4,1
3060231,27966,5,1
3060231,1529,6,1
3060231,47601,7,1
3060231,33862,8,0
3060231,10749,9,1
3060231,47209,10,1
3060231,31717,11,0
3060231,8174,12,0
3060231,39928,13,1
3060231,47042,14,0
3060231,16349,15,1
3060231,41540,16,0
3061224,30633,1,1
3061224,44943,2,0
3061518,26209,1,0
3061518,21709,2,1
3061518,45,3,0
3061518,28373,4,1
3061518,34262,5,1
3061518,12440,6,0
3061518,27771,7,0
3061518,37825,8,0
3061518,43908,9,0
3061518,31927,10,0
3061518,17555,11,1
3061518,33731,12,0
3061518,42307,13,0
3061518,13535,14,0
3061518,39430,15,0
3061518,1787,16,0
3061518,5991,17,0
3061518,4506,18,0
3061518,38642,19,0
3061518,20200,20,0
3061518,7622,21,1
3061518,39013,22,0
3061518,19508,23,0
3061518,5618,24,0
3061518,20995,25,0
3061518,13712,26,0
3061518,26683,27,0
3062658,43920,1,1
3062658,27845,2,1
3063905,16953,1,0
3063905,17119,2,0
3063905,11422,3,0
3063905,23296,4,0
3063905,44156,5,0
3064084,35561,1,1
3064084,43352,2,1
3064084,8571,3,1
3065957,22362,1,1
3065957,6184,2,1
3065957,13176,3,1
3065957,36472,4,1
3065957,45051,5,1
3065957,40199,6,1
3065957,46061,7,1
3067794,36878,1,1
3067794,952,2,0
3067794,49621,3,1
3067794,33527,4,0
3067794,39180,5,1
3067794,21137,6,1
3067794,3007,7,0
3067794,44541,8,0
3067794,44371,9,0
3069385,17316,1,1
3069385,24710,2,1
3069385,8153,3,1
3069385,43209,4,1
3069385,24508,5,1
3069422,27966,1,1
3069422,781,2,0
3069422,18370,3,0
3069422,39275,4,1
3069422,33198,5,1
3069422,9637,6,0
3069422,41774,7,0
3069422,32579,8,0
3069422,691,9,0
3069716,13275,1,0
3069716,33452,2,1
3069716,11801,3,0
3069716,40963,4,0
3069716,48226,5,1
3069716,35108,6,0
3069716,2541,7,0
3069716,12606,8,1
3069783,27966,1,0
3069783,42356,2,0
3069783,13870,3,0
3069783,18721,4,0
3069783,12276,5,0
3069783,13885,6,0
3069783,40203,7,0
3069783,23241,8,0
3069783,44923,9,0
3069783,35004,10,0
3069783,2716,11,0
3069783,16759,12,0
3070871,7054,1,1
3070871,47658,2,1
3071876,6184,1,1
3071876,5161,2,0
3071876,196,3,1
3072463,3880,1,1
3073688,18767,1,1
3073688,32403,2,1
3073688,20161,3,0
3073688,36962,4,0
3073688,43209,5,0
3073688,10650,6,0
3073688,852,7,0
3073688,30191,8,0
3073688,34230,9,0
3073688,35123,10,0
3073688,21925,11,0
3073688,9932,12,0
3073688,15328,13,0
3077632,13176,1,1
3077632,10163,2,1
3077632,24838,3,1
3077632,30795,4,1
3077632,23630,5,1
3077632,9741,6,1
3077632,45066,7,1
3077632,19862,8,1
3079299,12341,1,0
3079299,4620,2,0
3079299,196,3,0
3079299,4149,4,0
3079299,37687,5,0
3079299,889,6,0
3079299,33768,7,0
3079299,42282,8,0
3081486,196,1,1
3081486,935,2,1
3081486,45924,3,1
3081486,1729,4,0
3081486,26834,5,0
3081486,18226,6,0
3081486,49355,7,1
3081954,42637,1,1
3081954,29671,2,1
3081954,13176,3,1
3081954,47209,4,1
3081954,22935,5,0
3081954,23430,6,1
3081954,3843,7,0
3081954,41842,8,1
3081954,19248,9,0
3081954,1335,10,0
3081954,44787,11,0
3081954,7051,12,0
3081954,11712,13,0
3082517,39877,1,1
3082517,28204,2,1
3082517,27336,3,1
3082517,47885,4,1
3082517,651,5,0
3082517,738,6,0
3082517,45573,7,0
3082517,22935,8,1
3082517,24830,9,1
3082517,41588,10,1
3082959,42392,1,1
3082959,22178,2,1
3082959,29939,3,0
3082959,39732,4,1
3082959,12341,5,0
3082959,1689,6,1
3082959,12271,7,0
3083178,22303,1,1
3083178,23322,2,1
3083178,43409,3,1
3083178,44487,4,1
3083178,44632,5,1
3083178,10473,6,1
3083178,13255,7,1
3083178,33682,8,1
3083178,20580,9,1
3083178,21376,10,1
3083178,34094,11,1
3083178,36076,12,1
3083178,852,13,0
3084949,27196,1,1
3084949,24184,2,1
3084949,36695,3,1
3084949,33614,4,1
3084949,12187,5,1
3084949,22935,6,1
3084949,5323,7,0
3084949,33122,8,0
3084949,32141,9,0
3084949,33452,10,0
3084949,36968,11,0
3084949,21086,12,0
3084949,40261,13,0
3084949,13974,14,1
3084949,9932,15,0
3085238,35417,1,1
3085238,41213,2,1
3085238,35688,3,1
3085238,31847,4,1
3085238,20738,5,1
3085238,46516,6,1
3085238,781,7,1
3085238,42828,8,1
3085238,44449,9,1
3085238,18266,10,0
3085238,20345,11,1
3085238,23288,12,0
3085238,19660,13,1
3085238,11777,14,1
3085238,39408,15,1
3085238,21137,16,1
3085497,5914,1,1
3085497,31343,2,1
3085497,10814,3,1
3085497,16254,4,1
3085497,28204,5,1
3085497,41658,6,1
3085497,25133,7,1
3085497,29594,8,1
3085497,27086,9,1
3085497,43961,10,1
3085497,49683,11,1
3085497,10912,12,1
3085497,26915,13,1
3085497,38293,14,1
3085497,49236,15,1
3085497,33055,16,1
3085497,651,17,1
3085497,41950,18,0
3085497,31717,19,1
3085497,43352,20,0
3085497,24489,21,0
3085497,18471,22,0
3085497,10768,23,0
3085497,46676,24,1
3085497,40233,25,1
3085497,19068,26,0
3085497,28849,27,0
3085497,36188,28,0
3085497,24010,29,0
3085497,26209,30,1
3085497,46979,31,1
3085497,16797,32,1
3085497,13027,33,1
3085497,27171,34,0
3085497,9390,35,0
3085497,15693,36,1
3086942,47209,1,0
3086942,13877,2,1
3086942,42579,3,1
3086942,48859,4,0
3086942,12283,5,1
3086942,2825,6,1
3086942,31392,7,0
3086942,13380,8,0
3086942,42701,9,1
3086942,25146,10,0
3088664,42633,1,1
3088664,9387,2,1
3088664,24852,3,1
3088664,23909,4,1
3088664,3676,5,1
3088664,4731,6,1
3088664,5459,7,1
3088664,35315,8,1
3088664,19189,9,1
3088664,11696,10,1
3088664,9974,11,1
3088664,18998,12,1
3088664,39461,13,1
3088664,13388,14,1
3088664,1875,15,1
3088664,8174,16,1
3088787,41276,1,1
3089035,22959,1,1
3089035,14613,2,1
3089035,21413,3,0
3089035,37417,4,1
3089035,40571,5,1
3089035,14999,6,1
3089035,5456,7,1
3089035,27189,8,1
3089035,44270,9,1
3089035,16419,10,0
3089035,16953,11,1
3089035,31066,12,0
3089035,12323,13,0
3089035,43885,14,1
3089035,13540,15,0
3089035,32566,16,1
3089035,36849,17,1
3089035,38200,18,1
3089035,49615,19,1
3089507,25659,1,1
3089507,21938,2,1
3089507,9172,3,1
3089507,30440,4,1
3089507,18770,5,1
3092412,32911,1,1
3092412,37646,2,1
3092412,40706,3,1
3092412,10749,4,1
3092412,46616,5,1
3092412,10814,6,1
3092412,1103,7,1
3092412,49235,8,1
3092412,39877,9,1
3092412,5134,10,1
3092412,35561,11,1
3092412,13176,12,1
3092412,21616,13,1
3092412,35951,14,1
3092412,20178,15,1
3092412,22825,16,1
3092412,27104,17,1
3092412,19627,18,1
3092412,5115,19,1
3092412,8574,20,1
3092412,29156,21,1
3092412,39977,22,1
3092412,34061,23,1
3092412,39928,24,1
3092412,25762,25,1
3092412,8518,26,1
3092412,16837,27,1
3092412,21903,28,1
3092412,24830,29,1
3092551,44264,1,1
3092551,46674,2,1
3092551,15700,3,1
3092551,32700,4,1
3094199,35221,1,1
3094199,44632,2,1
3094199,39604,3,0
3094199,22866,4,1
3094199,27104,5,0
3094199,9387,6,0
3094199,16489,7,0
3094199,3651,8,0
3094199,6046,9,0
3094199,2966,10,0
3094199,3880,11,1
3094199,14337,12,0
3094199,30066,13,0
3094199,39475,14,0
3094199,5782,15,0
3094199,39545,16,0
3094199,9098,17,0
3094199,44142,18,0
3094199,39993,19,0
3094199,28842,20,0
3094199,546,21,0
3094199,17800,22,0
3094199,17605,23,0
3094199,43867,24,0
3094199,39408,25,0
3094199,27313,26,0
3094714,21137,1,1
3094714,39275,2,1
3094714,43352,3,1
3094714,14161,4,1
3094714,46931,5,1
3094714,8571,6,1
3094714,21288,7,1
3094714,20283,8,1
3094714,3798,9,0
3094714,13948,10,0
3095016,15906,1,0
3095016,8479,2,0
3095016,4920,3,0
3095016,24561,4,1
3096447,24852,1,1
3096447,27966,2,1
3096447,26604,3,1
3096447,17872,4,1
3096447,30233,5,1
3096447,39046,6,1
3096447,24184,7,1
3096447,3020,8,1
3096447,2536,9,1
3096447,4591,10,1
3096447,35123,11,0
3096447,43772,12,1
3096447,5268,13,1
3096447,31506,14,1
3096447,40376,15,1
3096447,1138,16,1
3096447,21925,17,1
3096447,23909,18,1
3096447,16526,19,1
3096447,47766,20,1
3096447,12590,21,1
3096447,37238,22,1
3096447,2707,23,1
3096447,10151,24,1
3096627,4957,1,1
3096627,33787,2,1
3096627,33754,3,1
3096627,18523,4,1
3096627,8277,5,1
3096627,44632,6,0
3096627,22227,7,0
3096627,12858,8,0
3096627,35708,9,0
3096627,33716,10,0
3096627,48057,11,0
3096627,5973,12,0
3096627,21938,13,1
3096627,10749,14,1
3096627,15290,15,1
3096627,25824,16,1
3096627,24288,17,1
3096627,10315,18,0
3096627,40706,19,0
3096736,29623,1,0
3096736,25010,2,1
3096736,19894,3,1
3096736,20947,4,1
3096736,30776,5,1
3096736,28398,6,0
3096736,30420,7,0
3096736,38683,8,0
3096736,9346,9,0
3096736,10827,10,0
3096736,18963,11,0
3097072,39275,1,0
3097072,47209,2,0
3097072,24852,3,0
3097072,6491,4,0
3097072,11090,5,0
3097072,9419,6,0
3097072,7494,7,0
3097072,44375,8,0
3097072,13565,9,0
3097072,16291,10,0
3097072,16349,11,0
3097072,34658,12,0
3097072,32523,13,0
3097072,32691,14,0
3097072,41198,15,0
3097072,35050,16,0
3097072,37464,17,0
3100445,27294,1,1
3100445,39090,2,1
3100445,20298,3,1
3100445,31610,4,0
3100445,32019,5,0
3100445,42352,6,0
3100445,9176,7,0
3100445,1160,8,1
3100629,34243,1,0
3100629,46969,2,1
3100629,11520,3,1
3101622,24830,1,1
3101622,12341,2,1
3101937,42441,1,0
3101937,30021,2,0
3101937,24511,3,0
3101937,22142,4,0
3101937,26373,5,0
3101937,17710,6,0
3101937,37096,7,0
3101937,27428,8,0
3101937,14992,9,0
3101937,20021,10,0
3101937,32156,11,0
3102920,24852,1,1
3102920,44422,2,1
3102920,47766,3,1
3102920,24964,4,1
3102920,35535,5,1
3102920,5479,6,1
3102920,21137,7,1
3102920,38456,8,1
3102920,37646,9,1
3102920,48123,10,1
3102920,920,11,1
3102920,27104,12,0
3102920,19660,13,1
3102920,9839,14,1
3102920,29334,15,1
3104620,8048,1,1
3104620,8571,2,1
3104620,43352,3,1
3104620,16797,4,1
3104620,21288,5,1
3104620,29223,6,1
3104620,44683,7,1
3104620,4724,8,1
3104620,28413,9,1
3104620,39922,10,1
3104620,16283,11,1
3104620,4920,12,0
3105348,39275,1,1
3105348,4149,2,0
3105348,30827,3,0
3105348,17122,4,0
3105348,15200,5,1
3105348,13042,6,0
3105348,39534,7,0
3106186,26165,1,1
3106186,21709,2,1
3106186,26940,3,1
3106186,9839,4,1
3106186,23554,5,1
3106186,39968,6,0
3106647,21195,1,0
3106868,6615,1,1
3107826,1629,1,0
3107826,30731,2,0
3107826,49249,3,0
3107989,21903,1,1
3107989,17207,2,0
3107989,13176,3,0
3107989,43352,4,1
3107989,12341,5,0
3107989,21288,6,0
3109745,3529,1,0
3109833,5353,1,0
3109833,39732,2,0
3109833,5450,3,0
3109833,8006,4,0
3109833,10469,5,0
3110749,47209,1,1
3110749,24964,2,1
3110749,48368,3,1
3110749,11599,4,0
3110749,33810,5,0
3110749,27086,6,1
3110749,2314,7,1
3110749,46650,8,0
3110749,10699,9,0
3110749,43504,10,0
3110749,16797,11,1
3110749,8424,12,1
3110749,47626,13,0
3110749,26209,14,1
3110749,28842,15,0
3110749,20114,16,1
3110749,39180,17,1
3111682,41665,1,1
3111682,19389,2,1
3111682,38739,3,1
3111682,24852,4,1
3113608,13176,1,1
3113608,39216,2,1
3113608,18370,3,1
3113608,42637,4,1
3113608,21955,5,1
3113608,46226,6,1
3113608,13740,7,1
3113608,39055,8,1
3113608,25506,9,1
3113608,21137,10,1
3113608,9825,11,1
3113608,5785,12,1
3113608,10749,13,1
3113608,3896,14,1
3113608,12644,15,1
3113608,45208,16,1
3113608,32293,17,1
3113608,11422,18,0
3113608,30561,19,1
3113608,45437,20,1
3113608,24964,21,1
3113608,27104,22,0
3113608,37359,23,1
3113608,22220,24,1
3113608,46667,25,0
3113608,2732,26,0
3113608,4605,27,0
3113608,20869,28,0
3113608,28842,29,0
3113608,18918,30,0
3113608,36695,31,0
3113608,9337,32,0
3113608,19519,33,0
3113608,22922,34,0
3113608,27744,35,0
3113608,30233,36,0
3113608,42701,37,0
3113608,7948,38,1
3113608,16834,39,0
3113608,11005,40,1
3113608,28399,41,0
3113608,5484,42,0
3113608,34525,43,0
3113608,16868,44,0
3113608,47209,45,1
3113894,47402,1,1
3113894,9076,2,1
3113894,6184,3,1
3113894,30751,4,1
3113894,5258,5,1
3113894,20776,6,0
3113894,10310,7,1
3113894,42629,8,1
3113894,21525,9,1
3113894,43986,10,1
3113894,16797,11,1
3113894,17122,12,1
3113894,17313,13,1
3113894,41787,14,1
3113894,39408,15,0
3113894,3265,16,1
3113932,16797,1,1
3113932,24852,2,1
3113932,39411,3,1
3113932,45066,4,0
3113932,22025,5,1
3113932,35221,6,0
3113932,4605,7,0
3113932,2091,8,1
3113932,28465,9,1
3113932,49683,10,0
3113932,7131,11,0
3113932,47766,12,1
3113932,20327,13,1
3113932,28373,14,1
3113932,26735,15,1
3113932,10305,16,1
3113932,25890,17,1
3113932,43122,18,0
3113932,39275,19,0
3113932,2770,20,0
3113932,38563,21,0
3113932,21903,22,1
3113932,28985,23,0
3113932,27104,24,1
3113932,8424,25,0
3113932,10060,26,0
3116512,13176,1,1
3117214,16965,1,1
3117214,48523,2,0
